burn_cluster_collapse,snapshotDate,obsAge,prd_s_snpdt_burn_man_dim,prd_s_snpdt_tsl_man_dim,prd_s_snpdt_em_age_man_dim,epgrp_cumul_exp_pct_dev,epgrp_cumul_exp_var_pct_dev_since,epgrp_cumul_rdm_1_pct_dev,epgrp_cumul_rdm_1_var_pct_dev_since,epgrp_cumul_rdm_2_pct_dev,epgrp_cumul_rdm_2_var_pct_dev_since,epgrp_cumul_rdm_3_pct_dev,epgrp_cumul_rdm_3_var_pct_dev_since,epgrp_cumul_rdm_4_pct_dev,epgrp_cumul_rdm_4_var_pct_dev_since,epgrp_cumul_rdm_5_pct_dev,epgrp_cumul_rdm_5_var_pct_dev_since,mask_epgrp_cumul_exp_pct_dev,mask_epgrp_cumul_exp_var_pct_dev_since,mask_epgrp_cumul_rdm_1_pct_dev,mask_epgrp_cumul_rdm_1_var_pct_dev_since,mask_epgrp_cumul_rdm_2_pct_dev,mask_epgrp_cumul_rdm_2_var_pct_dev_since,mask_epgrp_cumul_rdm_3_pct_dev,mask_epgrp_cumul_rdm_3_var_pct_dev_since,mask_epgrp_cumul_rdm_4_pct_dev,mask_epgrp_cumul_rdm_4_var_pct_dev_since,mask_epgrp_cumul_rdm_5_pct_dev,mask_epgrp_cumul_rdm_5_var_pct_dev_since,prd_s_snpDt_epgrp_os,prd_s_snpDt_epgrp_os_squared,pred_epgrp_cumul_exp_pct_dev,pred_epgrp_cumul_exp_pct_dev_since_total_variance,pred_epgrp_cumul_exp_pct_dev_since_vhm,pred_epgrp_cumul_exp_var_pct_dev_since,pred_epgrp_cumul_rdm_1_pct_dev,pred_epgrp_cumul_rdm_1_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_1_pct_dev_since_vhm,pred_epgrp_cumul_rdm_1_var_pct_dev_since,pred_epgrp_cumul_rdm_2_pct_dev,pred_epgrp_cumul_rdm_2_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_2_pct_dev_since_vhm,pred_epgrp_cumul_rdm_2_var_pct_dev_since,pred_epgrp_cumul_rdm_3_pct_dev,pred_epgrp_cumul_rdm_3_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_3_pct_dev_since_vhm,pred_epgrp_cumul_rdm_3_var_pct_dev_since,pred_epgrp_cumul_rdm_4_pct_dev,pred_epgrp_cumul_rdm_4_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_4_pct_dev_since_vhm,pred_epgrp_cumul_rdm_4_var_pct_dev_since,pred_epgrp_cumul_rdm_5_pct_dev,pred_epgrp_cumul_rdm_5_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_5_pct_dev_since_vhm,pred_epgrp_cumul_rdm_5_var_pct_dev_since,tenant_id
900,2015-07-31,62,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211061,0.0,0.0021052631578947,0.0,0.2501007550552785,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34954.12556509863,0.0,0.229577898979187,1.3496233297605187e-10,11859.704793760948,0.0,0.0778942704200744,0.0,161.48961619056598,0.0,0.0010606601135805,1.0524844884507443e-11,360.3373012903802,0.0,0.0023666871711611,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,63,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211061,0.0,0.0021052631578947,0.0005678450244686252,0.2501722709384516,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35253.291010612935,0.0,0.2315428107976913,1.3496233297605187e-10,12015.091003543464,0.0,0.0789148434996604,0.0,181.9729703307385,0.0,0.0011951943160966,1.0524844884507443e-11,359.45943312741036,0.0,0.0023609213531017,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,64,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211063,0.0,0.0021052631578947,0.0,0.2501722709384512,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,33811.696212226045,0.0,0.2220744490623474,1.3496233297605187e-10,9649.903461456011,0.0,0.0633803457021713,0.0,129.91813382022193,0.0,0.0008532993379049003,1.0524844884507443e-11,294.6673460367207,0.0,0.0019353684037923,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,65,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211061,0.0,0.0021052631578947,0.0,0.2501722709384513,0.0015113225855534,0.0893448811903173,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35156.89368449069,0.0,0.2309096753597259,1.3496233297605187e-10,12242.38441407868,0.0,0.0804077014327049,0.0,158.548807473733,0.0,0.0010413449490442,1.0524844884507443e-11,348.4550983421677,0.0,0.0022886451333761,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,66,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211062,0.0,0.0021052631578947,0.0,0.2501722709384512,0.0,0.0893448811903173,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35077.28517931751,0.0,0.230386808514595,1.3496233297605187e-10,11474.74960757674,0.0,0.0753658935427665,0.0,102.9535716265938,0.0,0.0006761967088095844,1.0524844884507443e-11,320.7984226768136,0.0,0.0021069967187941,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,67,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35812.37236077415,0.0,0.2352148443460464,1.3496233297605187e-10,11449.938452725535,0.0,0.0752029344439506,0.0,0.0,0.0,0.0,1.0524844884507443e-11,305.5334282845872,0.0,0.0020067365840077,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,68,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36342.56332634546,0.0,0.2386971265077591,1.3496233297605187e-10,12256.028734239171,0.0,0.0804973170161247,0.0,0.0,0.0,0.0,1.0524844884507443e-11,287.8531266150314,0.0,0.0018906127661466,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,69,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35810.6821348813,0.0,0.235203742980957,1.3496233297605187e-10,11505.13737349454,0.0,0.0755654796957969,0.0,0.0,0.0,0.0,1.0524844884507443e-11,292.82879998582956,0.0,0.0019232928752899,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,70,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36310.79615459833,0.0,0.2384884804487228,1.3496233297605187e-10,12392.071499776868,0.0,0.081390842795372,0.0,0.0,0.0,0.0,1.0524844884507443e-11,302.40353263586593,0.0,0.0019861795008182,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,71,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36284.2720862584,0.0,0.2383142709732055,1.3496233297605187e-10,11456.368117397107,0.0,0.075245164334774,0.0,0.0,0.0,0.0,1.0524844884507443e-11,258.93324815048214,0.0,0.0017006676644086,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,72,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36229.4974235323,0.0,0.2379545122385025,1.3496233297605187e-10,11500.79837078304,0.0,0.0755369812250137,0.0,0.0,0.0,0.0,1.0524844884507443e-11,258.88234285723286,0.0,0.0017003333196043,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,73,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36234.39567548217,0.0,0.23798668384552,1.3496233297605187e-10,12317.238733535816,0.0,0.0808993428945541,0.0,0.0,0.0,0.0,1.0524844884507443e-11,332.83220712497996,0.0,0.0021860343404114,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,74,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36345.823533872994,0.0,0.2387185394763946,1.3496233297605187e-10,11991.660388901382,0.0,0.078760951757431,0.0,0.0,0.0,0.0,1.0524844884507443e-11,294.58992461579004,0.0,0.0019348599016666,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,75,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36415.37689655345,0.0,0.2391753643751144,1.3496233297605187e-10,12258.688854855764,0.0,0.0805147886276245,0.0,0.0,0.0,0.0,1.0524844884507443e-11,305.8028434856279,0.0,0.0020085060968995,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,76,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34831.308533577496,0.0,0.2287712395191192,1.3496233297605187e-10,9746.905412008382,0.0,0.0640174522995948,0.0,0.0,0.0,0.0,1.0524844884507443e-11,231.3041520938661,0.0,0.0015192003920674,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,77,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36558.89409055285,0.0,0.2401179820299148,1.3496233297605187e-10,12379.485555964042,0.0,0.0813081786036491,0.0,0.0,0.0,0.0,1.0524844884507443e-11,286.2712339925,0.0,0.0018802229315042,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,78,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36367.97797124699,0.0,0.2388640493154525,1.3496233297605187e-10,11625.50527904074,0.0,0.0763560533523559,0.0,0.0,0.0,0.0,1.0524844884507443e-11,259.37565627008576,0.0,0.0017035733908414,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,79,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36300.77050598024,0.0,0.2384226322174072,1.3496233297605187e-10,11761.763576739268,0.0,0.0772509947419166,0.0,0.0,0.0,0.0,1.0524844884507443e-11,294.3454657702142,0.0,0.001933254301548,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,80,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,36801.832867204925,0.0,0.241713598370552,1.3496233297605187e-10,12577.777412689553,0.0,0.0826105549931526,0.0,0.0,0.0,0.0,1.0524844884507443e-11,276.17114170043436,0.0,0.0018138857558369,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,81,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10574.40144023207,0.0,0.0694524273276329,2.5172468667733483e-05,0.0,0.0,0.0,1.0524844884507443e-11,215.93826879872373,0.0,0.0014182776212692,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,82,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11453.138538124002,0.0,0.0752239525318145,0.0,0.0,0.0,0.0,1.0524844884507443e-11,226.47226136193908,0.0,0.0014874646440148,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,83,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10535.179124479726,0.0,0.0691948160529136,9.933003639162052e-06,0.0,0.0,0.0,1.0524844884507443e-11,184.10700459324465,0.0,0.0012092106044292,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,84,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10562.500661814734,0.0,0.0693742632865905,1.7994725567405112e-06,0.0,0.0,0.0,1.0524844884507443e-11,183.87927784962815,0.0,0.0012077149003744,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,85,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11383.14049856436,0.0,0.0747642070055008,0.0,0.0,0.0,0.0,1.0524844884507443e-11,257.7622846082749,0.0,0.0016929768025875,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,86,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11056.916691827222,0.0,0.072621576488018,0.0,0.0,0.0,0.0,1.0524844884507443e-11,220.752576643846,0.0,0.0014498978853225,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,87,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11320.382070849106,0.0,0.0743520110845565,6.702362043142784e-06,0.0,0.0,0.0,1.0524844884507443e-11,233.7182540926646,0.0,0.0015350561589002,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,88,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,37781.56039500442,0.0,0.248148426413536,1.3496233297605187e-10,8837.69433533432,0.0,0.0580457746982574,2.725903868849855e-05,0.0,0.0,0.0,1.0524844884507443e-11,157.8916293547209,0.0,0.0010370286181569,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,89,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11431.42083697064,0.0,0.0750813111662864,0.0,0.0,0.0,0.0,1.0524844884507443e-11,213.48417991219185,0.0,0.0014021592214703,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,90,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10690.041250797483,0.0,0.0702119469642639,3.833190021396149e-06,0.0,0.0,0.0,1.0524844884507443e-11,187.2014508734079,0.0,0.001229534856975,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,91,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10819.33785970112,0.0,0.0710611641407013,1.0586268217593895e-05,0.0,0.0,0.0,1.0524844884507443e-11,223.32605900368117,0.0,0.0014668004587292,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,92,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11594.127199562909,0.0,0.0761499628424644,0.0,0.0,0.0,0.0,1.0524844884507443e-11,205.05602163879476,0.0,0.0013468032702803,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,93,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10845.467163872783,0.0,0.0712327808141708,2.6579406039672904e-05,0.0,0.0,0.0,1.0524844884507443e-11,210.42745176017425,0.0,0.0013820827007293,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,94,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11726.735063084809,0.0,0.0770209282636642,0.0,0.0,0.0,0.0,1.0524844884507443e-11,220.30038449852037,0.0,0.0014469278976321,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,95,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10801.564397090991,0.0,0.0709444284439086,1.3007823326915968e-05,0.0,0.0,0.0,1.0524844884507443e-11,177.72143893615845,0.0,0.0011672703549265,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,96,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,10835.951986161926,0.0,0.0711702853441238,4.953978532284964e-06,0.0,0.0,0.0,1.0524844884507443e-11,176.65384575266629,0.0,0.0011602584272623,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,97,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11653.446187743191,0.0,0.0765395686030387,0.0,0.0,0.0,0.0,1.0524844884507443e-11,249.90656273835216,0.0,0.0016413806006312,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,98,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11325.095418892575,0.0,0.0743829682469368,0.0,0.0,0.0,0.0,1.0524844884507443e-11,212.85942024072597,0.0,0.0013980558142066,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,99,tsl_man_dim: 01 | em_age: 03,1.0,3.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,38063.469655094596,0.0,0.25,1.3496233297605187e-10,11585.665860680538,0.0,0.0760943889617919,1.0176311661780346e-05,0.0,0.0,0.0,1.0524844884507443e-11,225.45628245906735,0.0,0.0014807917177677,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
